UserName,text,created_at,followers_count,retweet_count,favorite_count,TweetID,Retweeted,UserID,language,verified
realDonaldTrump,....On Monday they shot down an unmanned drone flying in International Waters. We were cocked &amp; loaded to retaliate… https://t.co/raUb2Tm27P,Fri Jun 21 13:03:17 +0000 2019,61443823,26489,120883,1142055388965212161,False,25073877,,True
realDonaldTrump,"....Death to America. I terminated deal, which was not even ratified by Congress, and imposed strong sanctions. The… https://t.co/NwGNQ61rTV",Fri Jun 21 13:03:16 +0000 2019,61443823,13590,52094,1142055383193804801,False,25073877,,True
realDonaldTrump,President Obama made a desperate and terrible deal with Iran - Gave them 150 Billion Dollars plus I.8 Billion Dolla… https://t.co/kBxd0Jmjs5,Fri Jun 21 13:03:14 +0000 2019,61443823,36481,149715,1142055375186907136,False,25073877,,True
realDonaldTrump,"....”This Russia Collusion Hoax was perpetrated in part by people inside the government, and in part by a compliant… https://t.co/GurPwGDoD9",Fri Jun 21 12:19:50 +0000 2019,61443823,19002,82566,1142044452258766849,False,25073877,,True
realDonaldTrump,"Just revealed that the Failing and Desperate New York Times was feeding false stories about me, &amp; those associated… https://t.co/smranFkpUY",Fri Jun 21 12:19:49 +0000 2019,61443823,28242,117945,1142044450413301760,False,25073877,,True
realDonaldTrump,S&amp;P closes at Record High! https://t.co/C5nOXIQ7EJ,Thu Jun 20 22:22:36 +0000 2019,61443823,17357,85718,1141833755033767943,False,25073877,,True
realDonaldTrump,It was my great honor to host Canadian Prime Minister @JustinTrudeau at the @WhiteHouse today!🇺🇸🇨🇦 https://t.co/orlejZ9FFs,Thu Jun 20 17:49:52 +0000 2019,61443823,11775,68116,1141765119929700353,False,25073877,,True
realDonaldTrump,Iran made a very big mistake!,Thu Jun 20 14:15:04 +0000 2019,61443823,60899,245977,1141711064305983488,False,25073877,,True
realDonaldTrump,“The President has a really good story to tell. We have unemployment lower than we’ve seen in decades. We have peop… https://t.co/Pl2HsZbiRK,Thu Jun 20 14:14:13 +0000 2019,61443823,15350,71295,1141710851617034240,False,25073877,,True
realDonaldTrump,S&amp;P opens at Record High!,Thu Jun 20 13:58:53 +0000 2019,61443823,13798,77235,1141706991464849408,False,25073877,,True
realDonaldTrump,"Since Election Day 2016, Stocks up almost 50%, Stocks gained 9.2 Trillion Dollars in value, and more than 5,000,000… https://t.co/nOj2hCnU11",Thu Jun 20 00:12:31 +0000 2019,61443823,18963,75337,1141499029727121408,False,25073877,,True
realDonaldTrump,Congratulations to President Lopez Obrador — Mexico voted to ratify the USMCA today by a huge margin. Time for Congress to do the same here!,Wed Jun 19 23:01:59 +0000 2019,61443823,22660,99082,1141481280653209600,False,25073877,,True
realDonaldTrump,"Just returning from Orlando and Doral (Miami), Florida, and heading to the Oval Office, where I will present the gr… https://t.co/mmXTH7Oy0Y",Wed Jun 19 20:39:28 +0000 2019,61443823,13651,75893,1141445414824136704,False,25073877,,True
realDonaldTrump,I will be interviewed LIVE tonight by @seanhannity on @FoxNews  9 P.M. Enjoy!,Wed Jun 19 20:29:24 +0000 2019,61443823,11208,54971,1141442879518322689,False,25073877,,True
